	dendritic	endothelial	eosinophil	erythroblast	macrophage	monocyte	neutrophil	placenta	tcell	adipose	brain	fibroblast	heart	hepatocyte	lung	mammary	megakaryocyte	skeletal	small	unknown1
0	0.016303542848707428	0.7251281329621706	0.01364673021034601	0.021911877857151565	0.024798281111710067	0.0068367944279177145	0.006357161751757127	0.11088799642734534	0.014765853557055036	0.22498096767448725	0.026218567990171308	0.04370377758507908	0.3108417885452362	0.755274130144149	0.30803892203471483	0.9460230418394927	0.008218423487539808	0.15695839263036743	0.09765154121424417	0.504858129496699
1	0.1938427088209193	0.1328349292450411	0.13606705464880922	0.17087302499200588	0.15254586109538956	0.08817235250232262	0.2811813507608722	0.2792448322113532	0.43648546111886694	0.2849197914539284	0.2737605467892208	0.30344176111679116	0.21364681244361572	0.2528437654585722	0.3343930644608095	0.6104684170182368	0.22460054433124266	0.15661849625143637	0.7487048369678082	0.5018543031562249
2	0.09468877710591471	0.8969116030003738	0.27364132775477423	0.42561993263980835	0.22845530298426905	0.21017100757596405	0.2483994048596893	0.7696357184188397	0.3048882586500614	0.517456841612531	0.4458714129577691	0.7242446597724643	0.6832916317622526	0.8400765969016182	0.6197722763713777	0.52294055009262	0.48687458042959064	0.21938038130342272	0.6389293745238055	0.5026967200661204
3	0.9626299837461827	0.9450823745274193	0.9686743933910662	0.9560635912257793	0.9810557182263755	0.9749461632162999	0.9525424022734024	0.9413858777165179	0.9663284994425008	0.9693377212876008	0.8799989572154141	0.9119329151126675	0.9490479452466347	0.9403219339187128	0.9595410553005423	0.9046093814253783	0.9587332724161942	0.9686021581075214	0.9490835385796106	0.5009201776821793
4	0.6595611906645946	0.5028690911735348	0.26974336300467394	0.6512141316851184	0.1362070621071478	0.2806561938297651	0.19596632682580709	0.08510571142140341	0.6830354841744999	0.2083364674700458	0.15283999689698755	0.050376007689090486	0.1434431561046197	0.3712999856551498	0.32966273410431773	0.20910536834923918	0.5979896513674184	0.060188822121654426	0.3157548067109932	0.4980476335051729
5	0.6387524010196203	0.5082161538202062	0.24265325370446375	0.6360936313883012	0.10982296898221258	0.24599670329343076	0.16296790864867255	0.08490503173024733	0.6602159635814372	0.18099993358488048	0.13333319174238395	0.04415342843294946	0.12185235531595735	0.33341539816938376	0.30676092721530873	0.2030869179700429	0.5926241092529879	0.05442609704757062	0.2840818397354318	0.4981376114792584
6	0.901020736752337	0.4670975733201217	0.4357045717571425	0.872527899605586	0.4426777949777817	0.3605394744575503	0.3960274094189554	0.08285673154690504	0.6654758502943309	0.3202127116188024	0.5454565492079823	0.8878136848335619	0.3794039544457705	0.021602007678838357	0.39320979503437326	0.11271621519728778	0.9001664201760556	0.14709500206772885	0.11064917624515834	0.49917435575072394
7	0.8959820503611736	0.873342128851134	0.7938229663717161	0.9285464574753705	0.8754835395860099	0.8895482021689344	0.7896294245278621	0.7744106800591514	0.9414348001767381	0.7357948140691104	0.7739774003083237	0.822906667126962	0.7703605483015599	0.8591813254796306	0.8299870672202216	0.8828786651690702	0.9187297100076952	0.6922168665204665	0.858312919177294	0.5003266003262185
8	0.6699396012669983	0.9638609435262536	0.07967719056208879	0.9430402203622296	0.6226091591556882	0.6178048163510719	0.18200672279518076	0.9153683548947507	0.9633838362031635	0.7247926038433203	0.7949865445496627	0.9163912170764138	0.9302180390124571	0.34582444359807135	0.8046992348003544	0.9038861689107915	0.9460732254415706	0.9238494501891619	0.8884670966778115	0.5010373836409859
9	0.5147253926329212	0.9572802238123415	0.045226123361863435	0.9476518832818822	0.4197062652861908	0.3873874498956153	0.08535741843176708	0.9075230084273803	0.9556061636498137	0.6869670149730394	0.7302053755940507	0.8790094492673491	0.9149901336692025	0.5716917368476114	0.7185175333125144	0.9346583825194874	0.9441153861120691	0.902289537294358	0.8994832600369829	0.4988505869906215
